matchId,blueTeamControlWardsPlaced_diff,blueTeamWardsPlaced_diff,blueTeamTotalKills_diff,blueTeamDragonKills_diff,blueTeamHeraldKills_diff,blueTeamTowersDestroyed_diff,blueTeamInhibitorsDestroyed_diff,blueTeamTurretPlatesDestroyed_diff,blueTeamFirstBlood_diff,blueTeamMinionsKilled_diff,blueTeamJungleMinions_diff,blueTeamTotalGold_diff,blueTeamXp_diff,blueWin
EUW1_6881852418,0,0,0,2,0,-3,0,6,-317,264,-30601,2336,-10328,1
EUW1_6881604995,-2,119,15,0,0,2,0,5,-294,291,-25040,7879,1242,1
EUW1_6881528535,-1,1,1,2,0,-1,0,5,-388,268,-25479,-5508,-2451,1
EUW1_6881460134,-1,-11,-3,-1,0,0,0,7,-341,271,-29703,-2836,-13063,0
EUW1_6881406812,0,-1,-14,2,0,-1,0,15,-351,207,-33721,-5022,-11973,0
EUW1_6881367406,-4,2,-17,-1,0,-2,0,11,-395,247,-33432,-7786,-11045,0
EUW1_6881297438,-3,-6,-7,-2,0,-2,0,14,-316,204,-32135,-145,-11179,0
EUW1_6881046447,1,-1,3,-1,0,0,0,7,-333,222,-28383,-270,-3590,1
EUW1_6880971646,1,2,1,1,0,-1,0,11,-375,268,-28549,-3441,-539,1
EUW1_6876424884,-2,-8,5,-1,0,0,0,-2,-359,253,-29626,-1551,-1501,1
EUW1_6876406061,2,14,-12,1,0,-2,0,8,-322,168,-33635,-4340,-16952,1
EUW1_6882247577,0,-50,-8,-1,1,-1,0,5,-334,275,-28403,-4107,2694,1
EUW1_6882127782,2,8,-11,0,0,-1,0,5,-364,220,-31737,-6523,-10977,1
EUW1_6882013062,-3,1,-1,2,0,1,0,3,-337,240,-29591,-672,-7607,1
EUW1_6880783283,1,1,-4,2,0,-2,0,12,-383,288,-28441,-4615,2890,0
EUW1_6879212479,2,8,8,2,1,0,0,4,-361,266,-26320,1916,8605,1
EUW1_6878949004,0,-3,4,-1,0,1,0,-3,-364,312,-27854,-2200,4143,0
EUW1_6877596066,2,11,7,1,0,2,0,2,-346,301,-24467,2881,2212,1
EUW1_6877434610,-2,-6,-6,0,-1,1,0,6,-319,282,-28511,-4054,-3121,0
EUW1_6877360353,0,249,16,1,0,-1,0,10,-377,275,-24666,2284,1932,0
EUW1_6877307084,-2,11,-9,-2,0,-2,0,13,-346,207,-30568,-4524,-5103,0
EUW1_6877239189,3,8,10,0,0,-2,0,9,-384,249,-26606,-1203,6291,1
EUW1_6877022548,0,-2,4,1,0,1,0,14,-372,289,-31495,-320,-4288,1
EUW1_6876944708,-2,-11,-4,-2,0,0,0,5,-383,297,-26092,-3546,4792,0
EUW1_6876896628,-3,-69,-8,-2,0,2,0,0,-287,225,-27515,-2850,-8881,1
EUW1_6876684709,0,8,0,2,1,-1,0,3,-370,276,-25645,-2925,2944,1
EUW1_6876652660,0,1,-10,1,0,-2,0,6,-374,248,-32433,-7886,-3777,0
EUW1_6876608300,2,3,8,0,0,0,0,5,-370,233,-27636,729,-1431,1
EUW1_6876583751,0,-6,-2,1,0,-2,0,5,-398,218,-29245,-5705,-3488,0
EUW1_6883791806,-2,-5,-16,-2,0,-3,0,12,-411,228,-32143,-12946,-16651,0
EUW1_6883757219,-1,-5,-8,-2,0,-2,0,9,-368,280,-30836,-2743,-8451,0
EUW1_6883217723,5,3,-7,0,1,-1,0,-2,-370,316,-28770,-3007,3951,0
EUW1_6883142079,5,-2,13,0,0,1,0,7,-348,226,-26245,4714,-1488,0
EUW1_6883079758,-4,-1,5,0,0,0,0,1,-407,268,-26386,-3615,6969,1
EUW1_6883020196,-2,3,-7,-2,1,-2,0,11,-401,225,-31524,-4879,-14710,1
EUW1_6882990050,3,-3,-12,0,0,-1,0,7,-384,287,-28977,-7727,-7446,0
EUW1_6882927210,3,3,9,2,0,1,0,7,-317,249,-26580,4576,-475,1
EUW1_6882885577,1,38,7,0,0,0,0,7,-356,290,-26969,3015,-1902,1
EUW1_6882843952,2,-5,6,0,1,2,0,4,-313,238,-27447,3360,-8382,1
EUW1_6882814135,0,120,-14,-2,-1,-4,0,14,-393,208,-33130,-11252,-6879,0
EUW1_6882694114,1,41,14,-1,0,0,0,3,-360,327,-23569,6680,9723,1
EUW1_6882659637,-1,-19,1,-2,0,2,0,2,-369,314,-30020,2281,-218,0
EUW1_6882630726,5,-17,1,0,0,1,0,0,-403,363,-25913,640,5381,1
EUW1_6882566628,-3,18,4,2,0,-1,0,6,-374,282,-25424,-646,-1514,1
EUW1_6882533638,-2,1,2,1,0,-3,0,6,-367,267,-30483,-63,2334,0
EUW1_6882489878,1,-11,-2,1,-1,0,0,10,-358,291,-31378,1706,-8908,0
EUW1_6882462020,2,-7,-10,2,0,-1,0,7,-395,315,-32008,-4481,-6096,1
EUW1_6881774647,-1,-6,0,1,0,0,0,1,-394,328,-25274,-4348,2453,1
EUW1_6864480250,2,-44,8,-1,0,-2,0,12,-340,249,-32307,4248,-8535,0
EUW1_6860744929,0,3,6,0,-1,0,0,4,-353,182,-31368,1667,-10003,1
EUW1_6860733694,8,-66,-1,-2,1,0,0,8,-325,268,-28758,-741,1785,1
EUW1_6860720644,-2,-22,12,1,0,4,0,-1,-289,285,-30423,12413,-8001,1
EUW1_6860705474,-1,-4,1,0,1,-1,0,-3,-319,261,-26383,-284,-5961,1
EUW1_6859575376,-6,-8,-3,0,0,-1,0,12,-395,175,-31549,-2947,-13268,0
EUW1_6844767418,3,-64,7,1,1,0,0,5,-350,256,-30446,2353,-7301,1
EUW1_6864540932,-1,4,1,0,0,-1,0,0,-394,307,-23651,-2323,10578,1
EUW1_6862023606,-3,54,0,2,0,0,0,3,-358,302,-26150,-3187,5030,1
EUW1_6861997240,5,13,5,0,0,-2,0,10,-355,190,-32056,8,-11029,0
EUW1_6861987021,-4,-5,-7,-1,0,-1,0,11,-405,261,-30083,-6081,-3049,0
EUW1_6861973191,-3,-4,-4,0,0,-1,0,8,-352,236,-28164,-4532,-2575,0
EUW1_6861945437,1,2,-7,-2,0,-1,0,8,-354,220,-29167,-4511,-11427,0
EUW1_6861930747,0,-2,9,2,1,-2,0,4,-335,271,-25693,1093,2263,1
EUW1_6861412062,2,-8,-9,-1,0,-1,0,10,-391,268,-30488,-8297,-11415,0
EUW1_6861351057,-1,3,3,0,0,0,0,2,-378,321,-25477,-2089,9983,1
EUW1_6861292318,6,-3,-3,-1,0,1,0,-5,-353,336,-25229,-2625,12302,0
EUW1_6861249258,1,2,9,2,0,0,0,0,-358,330,-26831,2357,3881,1
EUW1_6859437420,-1,-108,-8,-1,0,0,0,7,-357,265,-28534,-2993,-7540,0
EUW1_6881423519,4,-59,8,0,1,0,0,1,-340,282,-24649,-1121,5689,0
EUW1_6881336341,5,-45,2,0,0,-1,0,-3,-310,312,-26105,-245,1613,1
EUW1_6881284336,-1,-3,8,0,0,2,0,1,-337,256,-24453,2911,-2665,1
EUW1_6881231191,-1,0,1,-2,0,-1,0,6,-376,278,-26944,-3338,3172,0
EUW1_6881172558,3,-33,4,0,0,-1,0,7,-383,317,-26670,-1531,622,1
EUW1_6879369537,1,-7,-10,-2,0,-3,0,12,-411,188,-31615,-7954,-9974,0
EUW1_6879356770,2,57,14,2,0,0,0,-3,-326,277,-24764,4392,8105,1
EUW1_6877987958,2,9,-1,0,1,0,0,2,-321,247,-27354,1552,-2451,0
EUW1_6869577841,-2,118,-1,0,0,-1,0,11,-366,292,-26189,-4191,1114,0
EUW1_6868379634,2,56,-3,1,-1,-1,0,5,-372,295,-25310,-5051,-4588,0
EUW1_6865423619,-2,-3,-12,-2,0,-3,0,10,-385,253,-33337,-7618,-9205,1
EUW1_6865291119,-1,-1,-8,-2,0,-2,0,12,-361,187,-34496,-5456,-15122,0
EUW1_6865232354,1,4,8,1,0,0,0,1,-354,334,-26541,2411,-2456,1
EUW1_6883742638,2,23,3,0,0,-1,0,13,-392,263,-29937,-2654,-3608,0
EUW1_6883715216,2,-69,-1,-2,0,-2,0,4,-317,259,-27451,-2961,3440,0
EUW1_6883709588,1,-5,19,1,0,2,0,0,-334,290,-21380,5501,8293,1
EUW1_6883697881,-4,-3,3,1,0,2,0,-5,-371,336,-26692,2420,5243,1
EUW1_6882284774,2,-20,8,1,0,-1,0,5,-338,251,-25230,-582,2029,1
EUW1_6882250127,-2,17,4,-1,0,1,0,0,-366,311,-26668,1209,-4341,1
EUW1_6882219996,-2,-5,-5,-2,0,-8,-1,13,-410,216,-31975,-6603,-7408,0
EUW1_6882167927,2,-2,9,0,1,3,0,-9,-364,364,-27940,6743,-5096,1
EUW1_6880919935,-1,6,-6,1,0,-1,0,6,-360,294,-26985,-4440,230,0
EUW1_6880899693,0,-107,4,2,0,2,0,-1,-330,284,-27941,1119,-1128,1
EUW1_6880872445,2,2,3,-1,1,0,0,2,-348,281,-22478,-1828,6710,1
EUW1_6880862298,2,-72,-9,-2,-1,-2,0,10,-390,241,-32662,-9303,-13658,0
EUW1_6880860523,-1,-12,12,0,0,1,0,-3,-344,278,-26050,4452,-2133,1
EUW1_6880843989,2,-2,19,2,0,9,1,-1,-240,294,-22040,17406,11814,1
EUW1_6880836577,3,2,-3,-2,1,1,0,-3,-328,279,-29634,1718,-5190,0
EUW1_6880826550,0,7,-9,-2,0,0,0,10,-347,262,-28008,-4590,-3817,0
EUW1_6860111428,4,29,7,1,0,-1,0,5,-324,269,-30930,5241,-13078,1
EUW1_6860062949,4,115,0,0,0,0,0,5,-386,264,-25712,-3446,2540,1
EUW1_6859419751,3,-9,-2,2,0,0,0,4,-394,255,-27987,-1020,-3764,1
EUW1_6856535258,-2,-6,-4,-2,0,-1,0,7,-330,269,-29440,3680,-6505,0
EUW1_6854209460,-2,10,-4,0,0,-1,0,0,-327,265,-29400,-4169,-8114,0
EUW1_6846242919,-7,-9,-1,0,0,0,0,5,-356,292,-30288,970,-21723,1
EUW1_6846147752,-6,87,-3,-2,1,1,0,2,-329,266,-28855,-1038,-11070,1
EUW1_6845690217,-4,5,4,-1,0,-1,0,0,-322,239,-24863,556,-8419,1
EUW1_6843868109,4,216,-2,2,-1,0,0,4,-355,213,-26979,-2839,-2937,0
EUW1_6843834776,-5,-8,1,0,0,-1,0,7,-337,240,-29583,387,-12909,0
EUW1_6843806688,2,-7,6,2,0,-1,0,2,-353,264,-24988,-26,-8405,1
EUW1_6843767341,-6,-6,5,-1,0,-1,0,2,-391,282,-26515,718,-6356,1
EUW1_6883651698,3,5,0,-1,0,-1,0,7,-363,335,-26024,-61,-5342,0
EUW1_6883635360,-3,-17,6,2,0,2,0,1,-324,322,-25628,3808,804,1
EUW1_6882291386,3,-3,3,-1,-1,-1,0,9,-312,285,-28454,639,-4287,1
EUW1_6882271050,-4,-5,-5,0,0,0,0,5,-334,274,-26043,-4892,-490,1
EUW1_6883008517,3,12,-8,-1,0,1,0,-1,-338,339,-26452,-3792,-11731,1
EUW1_6882916016,1,0,4,0,0,1,0,3,-318,254,-28045,3245,-10186,1
EUW1_6882868119,-1,-4,-5,-2,-1,-3,0,10,-320,180,-30264,-4518,-15782,0
EUW1_6882802635,2,-198,2,1,-1,-1,0,7,-403,311,-26852,-3383,4929,0
EUW1_6881530839,1,-2,3,1,0,2,0,2,-336,302,-25064,549,-5724,0
EUW1_6881472041,0,5,3,1,1,2,0,-5,-341,332,-24716,2455,-1392,0
EUW1_6881312502,-1,156,-9,-1,0,-2,0,8,-386,277,-29585,-4010,-2039,0
EUW1_6881150757,4,5,3,2,0,0,0,6,-392,226,-26208,-2459,141,1
EUW1_6880917622,-1,22,6,0,0,-1,0,4,-358,330,-23036,1029,4414,1
EUW1_6880871809,0,75,5,0,1,1,0,5,-354,260,-24614,-3212,6370,1
EUW1_6880864467,0,82,-3,-2,0,-1,0,8,-339,244,-30547,878,-14409,0
EUW1_6880843526,0,-28,3,2,1,-1,0,11,-383,248,-26761,-1527,7486,1
EUW1_6880825402,4,2,22,1,0,5,1,-6,-234,368,-21505,17179,10446,1
EUW1_6883515668,-4,-11,2,-2,1,-1,0,-1,-358,291,-25778,1017,4141,0
EUW1_6883471532,-2,-4,3,1,0,2,0,-1,-346,280,-27303,3471,-11318,0
EUW1_6883408203,0,53,6,1,0,1,0,0,-375,237,-28021,1508,-4271,1
EUW1_6883339516,4,21,1,0,0,-1,0,3,-394,284,-28842,-4030,937,0
EUW1_6883261476,-5,-4,4,-1,0,1,0,6,-364,268,-26995,-104,235,1
EUW1_6883184666,-2,49,-2,0,0,-2,0,9,-345,279,-28096,-2050,-759,1
EUW1_6883083842,5,8,-2,0,0,0,0,5,-431,322,-26176,-5415,4408,0
EUW1_6882964459,-3,-106,7,0,1,-2,0,12,-343,258,-28036,3466,-2115,0
EUW1_6882310389,-2,-1,-6,1,0,-2,0,13,-394,202,-32280,-4546,-9341,0
EUW1_6882242641,0,29,-5,1,-1,-1,0,11,-399,266,-29509,-6224,-2155,0
EUW1_6872446547,6,-1,-9,0,0,-1,0,6,-367,260,-29985,-8312,-10550,0
EUW1_6872392235,3,16,-4,0,0,-1,0,4,-359,246,-26950,-5259,1248,1
EUW1_6871419413,1,3,-4,0,0,-2,0,9,-369,239,-30600,-8027,-11711,0
EUW1_6871389794,0,7,2,-2,0,1,0,12,-314,231,-25756,-981,862,1
EUW1_6869537829,-1,-6,9,2,0,3,0,-5,-277,337,-25338,7318,5017,1
EUW1_6869500931,-3,17,-13,-2,0,-3,0,10,-350,236,-31345,-5098,-3909,0
EUW1_6869456717,-6,-13,-4,0,0,-1,0,2,-317,251,-26385,-2740,-1329,0
EUW1_6869421592,-1,-379,-1,-1,0,0,0,6,-336,258,-30433,747,-11992,0
EUW1_6869396000,-1,50,-4,-1,0,-3,0,8,-348,157,-29889,-4096,-7457,0
EUW1_6869381661,1,-3,-5,-2,0,-1,0,10,-362,269,-26960,-6470,7149,0
EUW1_6868350788,1,-3,1,-1,0,-1,0,9,-395,271,-28669,-1954,947,0
EUW1_6862114621,5,10,14,1,0,1,0,6,-349,251,-25580,4729,1849,1
EUW1_6862082400,-1,10,2,2,0,-1,0,8,-341,251,-29086,1594,-8516,1
EUW1_6862050386,-4,38,5,0,0,1,0,1,-341,230,-28205,2968,796,1
EUW1_6862017172,-2,206,-12,-1,1,0,0,5,-398,235,-31695,-5858,-12738,0
EUW1_6861997619,3,10,7,-2,0,0,0,4,-408,277,-24675,-1318,6347,1
EUW1_6859472849,-2,51,-7,-2,0,-2,0,9,-364,251,-29079,-5095,-9868,0
EUW1_6859451262,-1,16,-20,-2,-1,-4,0,16,-401,185,-40465,-5745,-22103,0
EUW1_6859432339,2,-2,-2,-1,0,0,0,2,-329,265,-26602,-4650,1959,0
EUW1_6882702673,-2,11,-6,0,0,-2,0,11,-370,187,-28474,-6196,-5943,0
EUW1_6882666049,-5,15,1,-2,1,1,0,6,-307,290,-24624,2986,1885,1
EUW1_6882508965,1,-75,-1,1,0,-1,0,3,-357,243,-26964,-4235,-3311,1
EUW1_6882494494,-1,8,5,2,0,2,0,-1,-349,320,-25472,5441,6638,1
EUW1_6882460132,0,7,-4,0,1,-2,0,7,-345,286,-28377,-642,-3009,1
EUW1_6882442852,-1,-4,-2,1,0,-1,0,7,-423,252,-28754,-7136,-5611,0
EUW1_6882432685,1,4,19,2,0,-2,0,1,-307,306,-26466,8824,-123,1
EUW1_6882408947,-1,-11,-14,-2,0,-1,0,11,-381,295,-31657,-4136,-8218,0
EUW1_6882395689,-2,-9,8,-1,0,2,0,-1,-340,300,-24156,1905,6899,1
EUW1_6882358957,0,6,-4,-2,0,-1,0,6,-327,225,-27649,-4856,-6758,0
EUW1_6882353648,0,-5,-19,-1,0,-8,-1,15,-420,135,-37308,-12345,-15351,0
EUW1_6882338953,2,-125,-12,-1,-1,-2,0,5,-366,260,-31790,-5296,-13937,0
EUW1_6882325163,3,0,0,0,0,0,0,6,-378,253,-31296,-954,-11858,1
EUW1_6882315982,-1,-66,7,1,0,0,0,9,-366,281,-27370,-261,-2380,1
EUW1_6882301276,-3,-18,-10,-2,0,-4,0,11,-374,164,-34407,-2939,-15952,0
EUW1_6881423860,-2,-17,-6,-2,0,0,0,2,-390,284,-30484,-3323,-15553,0
EUW1_6881373423,-1,-71,9,0,0,3,0,-4,-325,269,-27182,5038,-5751,1
EUW1_6881312092,0,0,2,-1,1,1,0,10,-371,272,-29535,1128,-2982,0
EUW1_6877116286,-3,2,-4,1,0,-2,0,2,-341,298,-28557,-3746,-4875,0
EUW1_6877066385,0,-7,-11,0,0,-2,0,15,-385,234,-32455,-5541,-17239,0
EUW1_6877032151,0,-4,-4,0,-1,-2,0,10,-424,232,-31480,-5086,-936,0
EUW1_6870528933,-3,105,0,1,0,0,0,8,-394,289,-27181,-4658,2464,0
EUW1_6870327082,-2,42,5,1,0,0,0,5,-345,293,-26706,-429,-967,0
EUW1_6870049678,-3,-13,-3,0,0,-2,0,11,-352,278,-29899,-5199,-9537,0
EUW1_6869817780,-4,2,11,0,0,1,0,5,-383,316,-23736,720,9676,1
EUW1_6869766203,-4,-2,3,0,0,-1,0,8,-333,303,-30220,4326,-5665,1
EUW1_6869725620,-1,5,8,2,0,1,0,-6,-332,281,-24609,3862,808,1
EUW1_6869660942,-2,-7,-1,0,0,-2,0,9,-355,247,-29883,-2570,-5466,0
EUW1_6869605608,0,-74,-6,0,0,0,0,9,-391,264,-28818,-5123,-2188,1
EUW1_6868511836,0,3,-4,2,0,0,0,3,-350,234,-29754,-1356,-10420,0
EUW1_6868383345,-1,0,-11,-2,1,-1,0,9,-343,224,-30851,-5540,-8296,0
EUW1_6868341725,6,23,8,2,-1,1,0,-1,-328,285,-23340,3082,11494,1
EUW1_6868268335,0,0,6,2,0,2,0,8,-324,247,-27700,4589,-2232,1
EUW1_6868218550,3,4,-6,-2,0,-1,0,2,-374,277,-26587,-5683,-1274,0
EUW1_6868182564,-2,-4,-1,-1,-1,-1,0,4,-363,223,-28140,-4516,-7779,0
EUW1_6868145769,0,11,-6,-1,0,1,0,7,-370,288,-30329,-3191,-8301,0
EUW1_6863120797,3,6,1,0,0,1,0,3,-349,279,-27514,-382,-3976,1
EUW1_6869027240,-3,-57,4,0,0,-1,0,0,-329,288,-27211,1131,-9234,0
EUW1_6868657667,1,316,-12,-2,0,-4,0,17,-390,194,-37161,-6103,-17796,0
EUW1_6868597630,3,-207,-10,-2,0,0,0,10,-328,267,-29200,-5590,-9886,0
EUW1_6866867251,1,2,-5,0,0,0,0,8,-401,213,-29861,-6024,-8326,0
EUW1_6866422739,4,-12,11,2,0,-1,0,3,-321,240,-23705,329,7145,1
EUW1_6866387527,-1,-1,4,-1,0,0,0,6,-330,279,-26920,642,-2043,0
EUW1_6866356923,6,3,4,2,0,0,0,-4,-339,307,-25521,133,9196,1
EUW1_6866001366,-1,-3,-1,2,0,2,0,9,-316,264,-30960,4126,-10233,1
EUW1_6865952810,0,-8,0,0,0,-2,0,4,-367,309,-25864,-2190,-207,1
EUW1_6865347051,-2,78,12,0,1,0,0,0,-357,272,-26578,3115,-80,0
EUW1_6865232343,-8,-13,-8,-1,1,0,0,5,-388,266,-27768,-8170,-345,1
EUW1_6864936377,1,-95,8,2,0,0,0,-3,-361,277,-25981,-748,-4529,0
EUW1_6864888513,2,234,8,-1,0,1,0,0,-320,327,-23065,3952,-877,1
EUW1_6864114771,-2,-2,1,-2,-1,0,0,6,-361,261,-28417,-1876,1452,0
EUW1_6864037478,-3,2,-9,-2,0,-2,0,10,-387,246,-30562,-8435,-5529,0
EUW1_6863942411,-1,-1,-21,-2,0,-3,0,15,-379,190,-33602,-9729,-19615,0
EUW1_6863895439,0,-152,19,2,1,-1,0,0,-390,280,-24749,4342,6657,1
EUW1_6863827409,-9,-10,2,0,-1,1,0,-1,-321,253,-28168,-1060,-2410,1
EUW1_6863530576,-2,2,4,0,1,1,0,0,-344,272,-25126,-575,1125,1
EUW1_6883490017,3,-1,13,2,0,1,0,-2,-354,263,-25206,3462,2005,1
EUW1_6883469528,0,-6,-16,0,0,-1,0,8,-322,242,-33539,-6650,-18977,0
EUW1_6883406045,1,-5,4,0,1,1,0,4,-344,263,-26140,3046,-1644,1
EUW1_6883353492,-3,-5,-13,-1,1,-2,0,14,-364,266,-30851,-6438,-16911,0
EUW1_6883280023,1,-78,-2,-1,0,1,0,6,-357,311,-29598,-1158,-2386,1
EUW1_6883232928,2,-6,1,0,0,0,0,5,-369,254,-27968,-320,-6378,1
EUW1_6883162658,1,3,-12,-2,0,0,0,4,-371,274,-32749,-5936,-11330,0
EUW1_6883100579,6,-6,13,0,1,1,0,0,-305,314,-24694,7789,4299,1
EUW1_6882181245,2,-4,5,-2,0,-2,0,12,-427,251,-28950,-3196,3452,0
EUW1_6882164899,5,0,12,2,0,1,0,2,-303,252,-26063,5138,-4137,1
EUW1_6882112385,3,-156,-6,-2,0,-1,0,8,-411,319,-29984,-4030,-1054,0
EUW1_6882060340,2,66,5,2,0,1,0,4,-347,265,-27469,832,-1690,1
EUW1_6881773697,-8,3,5,-1,0,0,0,4,-352,291,-25216,-705,3946,1
EUW1_6881724189,3,-2,25,2,0,1,0,-5,-227,284,-23138,12270,-1604,1
EUW1_6880098920,4,-35,-10,-1,0,-2,0,5,-380,262,-31716,-3547,-5093,0
EUW1_6879148222,4,-40,0,-2,0,0,0,-4,-378,276,-28362,-1661,-5078,0
EUW1_6879114968,-2,3,12,-1,0,2,0,3,-301,311,-25507,7835,-8948,1
EUW1_6879072428,3,0,14,2,0,2,0,-5,-335,267,-23623,4039,3190,1
EUW1_6882596771,-1,-2,8,2,0,1,0,4,-344,328,-23503,3163,11743,1
EUW1_6882499355,0,13,9,0,0,1,0,-2,-296,282,-24219,6546,9309,1
EUW1_6879761989,-3,53,2,1,0,0,0,9,-349,232,-28012,-1397,-4733,1
EUW1_6879451385,-4,-1,-15,-2,0,-2,0,10,-324,296,-30297,-8506,-5329,0
EUW1_6877578322,-1,3,9,1,0,3,0,-4,-314,313,-24569,6828,10987,1
EUW1_6876750473,2,5,-2,-2,0,-2,0,13,-433,248,-30651,-4931,-635,0
EUW1_6876704944,-1,-2,1,0,1,-1,0,4,-355,269,-26896,-2055,-805,0
EUW1_6876184985,1,47,1,0,0,-3,0,9,-304,158,-30424,1473,-10163,0
EUW1_6875710774,-1,-12,-5,1,0,-1,0,9,-402,301,-28107,-6363,-632,0
EUW1_6875669805,1,-19,5,2,0,-1,0,8,-385,284,-25906,-66,7684,1
EUW1_6875611807,-2,-7,0,2,0,-1,0,-6,-348,298,-24501,-941,-1770,1
EUW1_6875563713,0,1,0,-1,0,1,0,3,-385,263,-26133,-4122,-1205,0
EUW1_6875526616,-1,1,-13,-2,0,-4,0,14,-386,213,-33448,-8956,-8262,0
EUW1_6873873120,-1,-5,2,0,0,2,0,9,-369,306,-25770,-793,3216,1
EUW1_6864472757,-3,-7,-8,-1,-1,-1,0,3,-347,246,-31125,-5993,-10455,0
EUW1_6864440192,0,4,0,-2,0,1,0,3,-324,286,-26185,-412,1412,0
EUW1_6864387075,3,-4,-5,0,0,-2,0,12,-334,253,-32243,-932,-13399,1
EUW1_6863666306,1,18,-2,0,1,-2,0,13,-359,273,-29832,-99,1629,0
EUW1_6863250130,1,6,-4,-2,-1,-1,0,11,-374,211,-28462,-7556,-6781,0
EUW1_6882929705,2,-12,4,1,0,-1,0,11,-366,266,-28302,-555,-1709,0
EUW1_6879350618,0,45,5,1,0,1,0,3,-323,310,-27746,3373,-3550,0
EUW1_6879341682,-1,-22,-2,-1,0,-1,0,5,-301,257,-29762,282,-9404,1
EUW1_6879326859,4,-457,5,-1,0,-2,0,11,-350,165,-31742,-1437,-21429,1
EUW1_6879317903,-1,-18,-18,-2,0,-4,0,15,-336,188,-33932,-7051,-18564,0
EUW1_6879308710,1,20,11,1,0,4,0,0,-274,293,-23134,9606,2139,1
EUW1_6879255648,1,3,1,0,0,1,0,5,-355,277,-26193,-237,-830,1
EUW1_6879226848,3,16,-2,-1,0,-2,0,7,-377,264,-26673,-190,715,1
EUW1_6878057711,6,7,-9,-1,0,-1,0,13,-300,192,-34012,-1588,-15875,0
EUW1_6878019415,-3,23,7,-2,0,-1,0,1,-334,249,-30920,4559,-3465,1
EUW1_6877995418,2,-18,1,1,0,-1,0,10,-327,228,-28610,-2644,-1876,1
EUW1_6877982106,0,23,-6,-2,-1,-1,0,10,-386,287,-26640,-6099,1164,0
EUW1_6877966091,2,2,-2,-2,0,0,0,3,-390,307,-25748,-4023,10862,0
EUW1_6876638462,-3,21,6,2,0,0,0,7,-271,285,-25156,4484,-5614,1
EUW1_6876597699,0,21,-2,-1,-1,-2,0,9,-349,238,-30176,-2028,-8002,0
EUW1_6876450020,3,-62,17,1,0,-2,0,3,-302,279,-27931,7108,1737,1
EUW1_6875042912,-2,1,2,0,1,-2,0,7,-287,216,-26615,888,1525,1
EUW1_6875022225,1,17,6,-2,0,1,0,3,-366,227,-26489,-2291,-6965,0
EUW1_6883562322,5,2,5,2,0,-2,0,13,-398,261,-29806,828,343,0
EUW1_6883531982,3,2,6,-2,0,0,0,1,-353,232,-24635,-1262,818,0
EUW1_6883436408,6,13,-1,-2,0,1,0,9,-389,259,-30378,255,-9376,0
EUW1_6883379370,0,0,6,-2,0,2,0,-2,-402,276,-29732,-405,-273,1
EUW1_6882416455,-2,-2,-14,-2,0,0,0,6,-329,264,-29584,-3319,-5041,0
EUW1_6882408593,-2,-5,-3,-1,0,-1,0,5,-388,279,-27147,-4703,4572,0
EUW1_6882380854,3,-7,1,1,0,-1,0,7,-425,302,-26317,-4765,1511,0
EUW1_6882303146,0,16,5,0,0,0,0,4,-346,324,-23216,708,10208,1
EUW1_6882276106,6,-36,-6,-1,-1,-1,0,10,-402,232,-29037,-8525,-6566,0
EUW1_6882179735,-1,0,5,0,0,-2,0,9,-403,283,-27645,-1448,-1004,1
EUW1_6882149542,-6,-104,-5,-2,0,-1,0,9,-317,261,-28477,-615,-9640,0
EUW1_6882016987,-3,-2,4,0,0,0,0,9,-400,262,-26103,-1527,168,0
EUW1_6867337648,1,70,-4,1,0,-1,0,3,-343,274,-25730,-5752,3596,0
EUW1_6866985556,4,146,-9,-1,0,-1,0,5,-411,167,-29883,-10871,-1064,0
EUW1_6866876869,1,33,2,2,0,-2,0,9,-362,299,-25959,-2248,2758,1
EUW1_6866812880,-4,7,-7,-1,0,0,0,5,-370,304,-28501,-5876,-6018,0
EUW1_6866745867,1,0,-3,-1,0,1,0,5,-366,257,-28357,-3033,-4841,0
EUW1_6866694964,0,26,7,-2,0,1,0,11,-345,281,-25539,2843,-3694,1
EUW1_6866553403,3,15,9,2,0,1,0,6,-386,314,-22152,1027,6463,1
EUW1_6866509859,-8,58,5,-1,0,-1,0,6,-364,228,-26934,-1414,-6399,0
EUW1_6866455686,-2,154,13,1,1,-2,0,10,-353,211,-26450,3286,672,1
EUW1_6866326265,2,8,2,2,0,0,0,0,-327,293,-24212,-786,2073,1
EUW1_6866259239,-6,-1,-6,-2,1,1,0,3,-396,313,-25319,-7785,3946,1
EUW1_6866245165,3,20,16,1,0,7,2,-4,-320,306,-19370,10023,16869,1
EUW1_6866211352,-4,-3,2,-1,0,1,0,-4,-377,315,-24335,-817,9889,0
EUW1_6865570745,4,2,4,2,0,-1,0,3,-379,284,-25863,-771,4431,1
EUW1_6865463143,-4,37,2,0,0,1,0,4,-360,289,-28488,565,-3608,0
EUW1_6865387691,1,69,-3,0,0,-2,0,9,-351,202,-28757,-3832,-8717,0
EUW1_6860822568,1,-1,-3,-2,0,0,0,9,-374,266,-29742,-3242,-3012,0
EUW1_6860804230,4,-50,-7,-2,0,-2,0,8,-373,267,-30409,-4774,-3736,0
EUW1_6876507763,1,10,-3,-2,0,-2,0,4,-392,277,-28520,-4761,-7332,0
